Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-08-25,2022,8,25,,24.4,,18.5,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,,,27.0,,43.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-08-26,2022,8,26,,26.4,,15.6,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,,,30.0,,34.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-08-27,2022,8,27,,25.0,,12.7,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,26.0,,49.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-08-28,2022,8,28,,21.6,,12.0,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,,,2.0,,44.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-08-29,2022,8,29,,23.5,,14.0,,18.8,,0.0,,0.8,,0.2,,0.0,,0.2,,,,28.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-08-30,2022,8,30,,25.6,,16.8,,21.2,,0.0,,3.2,,0.0,,0.0,,0.0,,,,26.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-08-31,2022,8,31,,27.3,,16.3,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,,,19.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-01,2022,9,1,,24.3,,18.8,,21.6,,0.0,,3.6,,2.2,,0.0,,2.2,,,,19.0,,61.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-02,2022,9,2,,28.1,,15.6,,21.9,,0.0,,3.9,,2.0,,0.0,,2.0,,,,19.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-03,2022,9,3,,22.1,,13.6,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,1.0,,32.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-04,2022,9,4,,18.6,,11.4,,15.0,,3.0,,0.0,,0.4,,0.0,,0.4,,,,27.0,,32.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-05,2022,9,5,,21.4,,13.6,,17.5,,0.5,,0.0,,2.0,,0.0,,2.0,,,,7.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-06,2022,9,6,,15.0,,12.6,,13.8,,4.2,,0.0,,0.8,,0.0,,0.8,,,,4.0,,31.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-07,2022,9,7,,14.2,,10.2,,12.2,,5.8,,0.0,,4.8,,0.0,,4.8,,,,3.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-08,2022,9,8,,14.4,,7.5,,11.0,,7.0,,0.0,,0.0,T,0.0,,0.0,T,,,36.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-09,2022,9,9,,15.9,,7.1,,11.5,,6.5,,0.0,,0.0,T,0.0,,0.0,T,,,22.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-10,2022,9,10,,14.2,,12.4,,13.3,,4.7,,0.0,,45.6,,0.0,,45.6,,,,6.0,,86.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-11,2022,9,11,,14.6,,13.6,,14.1,,3.9,,0.0,,80.6,,0.0,,80.6,,,,5.0,,83.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-12,2022,9,12,,14.9,,13.0,,14.0,,4.0,,0.0,,46.2,,0.0,,46.2,,,,36.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-13,2022,9,13,,14.3,,11.9,,13.1,,4.9,,0.0,,2.4,,0.0,,2.4,,,,36.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-14,2022,9,14,,17.7,,11.0,,14.4,,3.6,,0.0,,0.4,,0.0,,0.4,,,,34.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-15,2022,9,15,,22.0,,11.5,,16.8,,1.2,,0.0,,0.4,,0.0,,0.4,,,,28.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-16,2022,9,16,,16.5,,11.1,,13.8,,4.2,,0.0,,1.4,,0.0,,1.4,,,,26.0,,66.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-17,2022,9,17,,15.8,,10.2,,13.0,,5.0,,0.0,,1.4,,0.0,,1.4,,,,29.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-18,2022,9,18,,16.7,,8.3,,12.5,,5.5,,0.0,,1.8,,0.0,,1.8,,,,27.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-19,2022,9,19,,15.3,,7.9,,11.6,,6.4,,0.0,,0.8,,0.0,,0.8,,,,29.0,,51.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-20,2022,9,20,,12.8,,3.7,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-21,2022,9,21,,14.6,,4.7,,9.7,,8.3,,0.0,,0.0,,0.0,,0.0,,,,16.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-22,2022,9,22,,15.7,,11.9,,13.8,,4.2,,0.0,,2.4,,0.0,,2.4,,,,17.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-23,2022,9,23,,21.0,,12.9,,17.0,,1.0,,0.0,,1.2,,0.0,,1.2,,,,17.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-24,2022,9,24,,21.4,,13.3,,17.4,,0.6,,0.0,,1.2,,0.0,,1.2,,,,18.0,,76.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-25,2022,9,25,,15.3,,7.3,,11.3,,6.7,,0.0,,0.4,,0.0,,0.4,,,,25.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-26,2022,9,26,,21.9,,9.6,,15.8,,2.2,,0.0,,4.1,,0.0,,4.1,,,,22.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-27,2022,9,27,,24.4,,17.7,,21.1,,0.0,,3.1,,0.4,,0.0,,0.4,,,,21.0,,55.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-28,2022,9,28,,20.4,,16.3,,18.4,,0.0,,0.4,,22.2,,0.0,,22.2,,,,24.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-29,2022,9,29,,16.2,,11.3,,13.8,,4.2,,0.0,,0.4,,0.0,,0.4,,,,29.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-09-30,2022,9,30,,15.0,,8.8,,11.9,,6.1,,0.0,,0.0,T,0.0,,0.0,T,,,26.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-01,2022,10,1,,17.9,,8.4,,13.2,,4.8,,0.0,,0.0,,0.0,,0.0,,,,27.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-02,2022,10,2,,10.9,,3.7,,7.3,,10.7,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-03,2022,10,3,,11.2,,2.0,,6.6,,11.4,,0.0,,0.0,T,0.0,,0.0,T,,,33.0,,43.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-04,2022,10,4,,14.4,,1.7,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,26.0,,54.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-05,2022,10,5,,17.2,,6.9,,12.1,,5.9,,0.0,,0.0,,0.0,,0.0,,,,27.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-06,2022,10,6,,15.5,,7.8,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-07,2022,10,7,,13.6,,8.6,,11.1,,6.9,,0.0,,16.0,,0.0,,16.0,,,,6.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-08,2022,10,8,,12.0,,8.5,,10.3,,7.7,,0.0,,0.2,,0.0,,0.2,,,,26.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-09,2022,10,9,,14.8,,5.6,,10.2,,7.8,,0.0,,0.0,T,0.0,,0.0,T,,,29.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-10,2022,10,10,,13.1,,5.1,,9.1,,8.9,,0.0,,0.0,T,0.0,,0.0,T,,,28.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-11,2022,10,11,,12.1,,3.6,,7.9,,10.1,,0.0,,0.0,,0.0,,0.0,,,,26.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-12,2022,10,12,,12.5,,5.4,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,26.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-13,2022,10,13,,15.6,,6.0,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,29.0,,34.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-14,2022,10,14,,16.6,,5.8,,11.2,,6.8,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-15,2022,10,15,,15.7,,5.1,,10.4,,7.6,,0.0,,0.0,,0.0,,0.0,,,,35.0,,33.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-16,2022,10,16,,13.5,,5.9,,9.7,,8.3,,0.0,,1.6,,0.0,,1.6,,,,14.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-17,2022,10,17,,15.6,,10.3,,13.0,,5.0,,0.0,,34.9,,0.0,,34.9,,,,17.0,,69.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-18,2022,10,18,,13.7,,9.5,,11.6,,6.4,,0.0,,1.6,,0.0,,1.6,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-19,2022,10,19,,16.2,,10.4,,13.3,,4.7,,0.0,,0.4,,0.0,,0.4,,,,18.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-20,2022,10,20,,16.4,,12.3,,14.4,,3.6,,0.0,,3.6,,0.0,,3.6,,,,19.0,,69.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-21,2022,10,21,,14.6,,9.0,,11.8,,6.2,,0.0,,0.2,,0.0,,0.2,,,,28.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-22,2022,10,22,,15.5,,6.3,,10.9,,7.1,,0.0,,0.0,,0.0,,0.0,,,,27.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-23,2022,10,23,,16.4,,7.8,,12.1,,5.9,,0.0,,0.0,,0.0,,0.0,,,,29.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-24,2022,10,24,,13.7,,6.0,,9.9,,8.1,,0.0,,0.0,,0.0,,0.0,,,,33.0,,34.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-25,2022,10,25,,17.0,,7.7,,12.4,,5.6,,0.0,,0.0,,0.0,,0.0,,,,29.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-26,2022,10,26,,15.9,,10.1,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,28.0,,38.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-27,2022,10,27,,21.6,,11.6,,16.6,,1.4,,0.0,,4.4,,0.0,,4.4,,,,28.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-28,2022,10,28,,14.8,,2.2,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,,,34.0,,51.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-29,2022,10,29,,11.5,,0.3,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,28.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-30,2022,10,30,,12.7,,5.4,,9.1,,8.9,,0.0,,0.0,,0.0,,0.0,,,,27.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-10-31,2022,10,31,,14.2,,4.2,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,26.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-01,2022,11,1,,7.4,,2.9,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-02,2022,11,2,,11.4,,1.2,,6.3,,11.7,,0.0,,9.2,,0.0,,9.2,,,,22.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-03,2022,11,3,,3.5,,-0.1,,1.7,,16.3,,0.0,,1.2,,0.0,T,1.2,,,,32.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-04,2022,11,4,,11.3,,3.4,,7.4,,10.6,,0.0,,0.0,T,0.0,,0.0,T,,,30.0,,47.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-05,2022,11,5,,16.1,,7.1,,11.6,,6.4,,0.0,,0.0,,0.0,,0.0,,,,26.0,,61.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-06,2022,11,6,,14.1,,5.2,,9.7,,8.3,,0.0,,0.0,T,0.0,,0.0,T,,,27.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-07,2022,11,7,,15.3,,12.4,,13.9,,4.1,,0.0,,4.2,,0.0,,4.2,,,,26.0,,70.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-08,2022,11,8,,12.4,,1.8,,7.1,,10.9,,0.0,,1.0,,0.0,,1.0,,,,28.0,,89.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-09,2022,11,9,,3.4,,-0.7,,1.4,,16.6,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,33.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-10,2022,11,10,,6.2,,-2.1,,2.1,,15.9,,0.0,,1.4,,0.0,,1.4,,0.0,T,31.0,,69.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-11,2022,11,11,,6.0,,0.2,,3.1,,14.9,,0.0,,2.2,,0.4,,2.6,,,,32.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-12,2022,11,12,,13.0,,0.3,,6.7,,11.3,,0.0,,42.2,,0.6,,42.8,,,,15.0,,55.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-13,2022,11,13,,4.1,,0.1,,2.1,,15.9,,0.0,,2.4,,0.0,T,2.4,,,,6.0,,73.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-14,2022,11,14,,7.1,,0.4,,3.8,,14.2,,0.0,,10.6,,0.0,,10.6,,,,27.0,,89.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-15,2022,11,15,,4.5,,-1.9,,1.3,,16.7,,0.0,,0.0,,0.6,,0.4,,0.0,T,30.0,,81.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-16,2022,11,16,,0.3,,-1.7,,-0.7,,18.7,,0.0,,0.0,,0.0,,0.0,,,,30.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-17,2022,11,17,,12.9,,0.0,,6.5,,11.5,,0.0,,9.2,,0.0,,9.2,,,,26.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-18,2022,11,18,,5.0,,0.8,,2.9,,15.1,,0.0,,0.4,,0.2,,0.6,,,,28.0,,78.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-19,2022,11,19,,4.1,,-1.8,,1.2,,16.8,,0.0,,0.3,,0.2,,0.5,,,,29.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-20,2022,11,20,,7.6,,-3.5,,2.1,,15.9,,0.0,,19.4,,0.0,,19.4,,,,14.0,,77.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-21,2022,11,21,,5.6,,-2.9,,1.4,,16.6,,0.0,,0.2,,1.6,,1.2,,0.0,T,27.0,,109.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-22,2022,11,22,,2.8,,-3.0,,-0.1,,18.1,,0.0,,0.0,,11.0,,7.6,,2.0,E,36.0,,79.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-23,2022,11,23,,1.4,,-4.0,,-1.3,,19.3,,0.0,,0.6,,0.0,T,0.6,,10.0,,29.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-24,2022,11,24,,-2.2,,-7.5,,-4.9,,22.9,,0.0,,0.0,,2.0,,1.4,,6.0,,32.0,,111.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-25,2022,11,25,,1.2,,-2.2,,-0.5,,18.5,,0.0,,4.8,,1.8,,5.8,,,,32.0,,96.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-26,2022,11,26,,3.7,,-3.8,,-0.1,,18.1,,0.0,,4.2,,0.0,,4.2,,7.0,,11.0,,75.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-27,2022,11,27,,6.3,,2.9,,4.6,,13.4,,0.0,,25.4,,0.0,,25.4,,,,8.0,,92.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-28,2022,11,28,,8.2,,1.7,,5.0,,13.0,,0.0,,5.2,,0.0,,5.2,,,,29.0,,76.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-29,2022,11,29,,2.8,,-4.0,,-0.6,,18.6,,0.0,,0.4,,0.0,T,0.4,,,,30.0,,79.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-11-30,2022,11,30,,-3.5,,-8.1,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,,,35.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-01,2022,12,1,,7.3,,-4.7,,1.3,,16.7,,0.0,,12.4,,0.0,,12.4,,,,19.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-02,2022,12,2,,3.0,,-2.4,,0.3,,17.7,,0.0,,1.0,,0.0,,1.0,,,,29.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-03,2022,12,3,,1.4,,-3.1,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,,,22.0,,47.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-04,2022,12,4,,3.0,,-3.4,,-0.2,,18.2,,0.0,,1.2,,0.0,,1.2,,,,18.0,,69.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-05,2022,12,5,,3.6,,1.1,,2.4,,15.6,,0.0,,2.4,,0.0,,2.4,,,,17.0,,63.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-06,2022,12,6,,2.2,,0.2,,1.2,,16.8,,0.0,,4.8,,0.0,,4.8,,,,5.0,,32.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-07,2022,12,7,,3.7,,1.0,,2.4,,15.6,,0.0,,2.6,,0.0,,2.6,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-08,2022,12,8,,3.4,,1.2,,2.3,,15.7,,0.0,,2.2,,0.0,,2.2,,,,10.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-09,2022,12,9,,3.3,,1.9,,2.6,,15.4,,0.0,,1.6,,0.0,,1.6,,,,8.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-10,2022,12,10,,2.6,,0.2,,1.4,,16.6,,0.0,,2.2,,0.4,,2.6,,0.0,T,3.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-11,2022,12,11,,0.2,,-3.1,,-1.5,,19.5,,0.0,,0.0,,1.2,,0.2,,0.0,T,36.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-12,2022,12,12,,0.2,,-3.0,,-1.4,,19.4,,0.0,,0.4,,1.4,,1.8,,1.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-13,2022,12,13,,3.8,,0.2,,2.0,,16.0,,0.0,,15.4,,0.0,,15.4,,0.0,T,12.0,,81.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-14,2022,12,14,,4.3,,2.1,,3.2,,14.8,,0.0,,19.4,,0.0,,19.4,,,,12.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-15,2022,12,15,,3.3,,2.1,,2.7,,15.3,,0.0,,4.8,,0.0,,4.8,,,,5.0,,72.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-16,2022,12,16,,2.1,,0.7,,1.4,,16.6,,0.0,,0.2,,0.0,,0.2,,,,3.0,,64.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-17,2022,12,17,,1.8,,-0.1,,0.9,,17.1,,0.0,,0.2,,1.0,,0.8,,0.0,T,5.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-18,2022,12,18,,2.9,,1.8,,2.4,,15.6,,0.0,,5.4,,0.0,,5.4,,,,9.0,,70.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-19,2022,12,19,,2.6,,0.2,,1.4,,16.6,,0.0,,18.1,,0.0,T,18.1,,,,10.0,,85.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-20,2022,12,20,,2.6,,-0.2,,1.2,,16.8,,0.0,,5.8,,0.0,,5.8,,,,6.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-21,2022,12,21,,1.5,,-1.3,,0.1,,17.9,,0.0,,0.0,,0.4,,0.4,,0.0,T,1.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-22,2022,12,22,,-0.5,,-4.8,,-2.7,,20.7,,0.0,,0.0,,0.2,,0.2,,0.0,T,32.0,,47.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-23,2022,12,23,,-0.8,,-4.5,,-2.7,,20.7,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,14.0,,33.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-24,2022,12,24,,11.0,,-1.2,,4.9,,13.1,,0.0,,13.6,,0.6,,14.0,,0.0,T,16.0,,88.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-25,2022,12,25,,8.4,,0.8,,4.6,,13.4,,0.0,,0.5,,0.0,,0.5,,,,29.0,,66.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-26,2022,12,26,,3.3,,-2.2,,0.6,,17.4,,0.0,,0.7,,0.0,T,0.7,,0.0,T,29.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-27,2022,12,27,,2.8,,-2.7,,0.1,,17.9,,0.0,,0.0,,1.0,,0.8,,0.0,T,24.0,,64.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-28,2022,12,28,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,,,30.0,,73.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-29,2022,12,29,,-5.1,,-8.0,,-6.6,,24.6,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,30.0,,73.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-30,2022,12,30,,-1.2,,-7.5,,-4.4,,22.4,,0.0,,0.0,,0.0,,0.0,,,,32.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2022-12-31,2022,12,31,,4.9,,-1.2,,1.9,,16.1,,0.0,,1.6,,0.0,T,1.6,,0.0,T,27.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-01,2021,1,1,,1.1,,-6.1,,-2.5,,20.5,,0.0,,0.0,,0.0,T,0.0,T,,,33.0,,61.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-02,2021,1,2,,-2.2,,-6.2,,-4.2,,22.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,12.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-03,2021,1,3,,-0.5,,-2.6,,-1.6,,19.6,,0.0,,0.0,,8.0,,6.8,,4.0,,10.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-04,2021,1,4,,-0.1,,-1.0,,-0.6,,18.6,,0.0,,0.0,,0.6,,0.4,,7.0,,3.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-05,2021,1,5,,2.1,,-1.1,,0.5,,17.5,,0.0,,21.2,,2.2,,22.0,,9.0,,5.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-06,2021,1,6,,6.9,,1.9,,4.4,,13.6,,0.0,,11.8,,0.0,,11.8,,4.0,,14.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-07,2021,1,7,,7.0,,4.4,,5.7,,12.3,,0.0,,15.4,,0.0,,15.4,,0.0,T,13.0,,85.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-08,2021,1,8,,5.4,,0.8,,3.1,,14.9,,0.0,,2.0,,0.0,,2.0,,,,26.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-09,2021,1,9,,1.7,,-3.2,,-0.8,,18.8,,0.0,,0.0,T,0.0,,0.0,T,,,26.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-10,2021,1,10,,-0.6,,-1.6,,-1.1,,19.1,,0.0,,0.8,,0.6,,1.2,,0.0,T,2.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-11,2021,1,11,,-1.2,,-4.4,,-2.8,,20.8,,0.0,,0.0,,2.2,,1.2,,2.0,,36.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-12,2021,1,12,,-1.4,,-4.8,,-3.1,,21.1,,0.0,,0.0,,0.0,T,0.0,T,2.0,,31.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-13,2021,1,13,,-1.1,,-3.2,,-2.2,,20.2,,0.0,,0.0,,0.0,T,0.0,T,2.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-01-14,2021,1,14,,2.3,,-1.6,,0.4,,17.6,,0.0,,0.4,,1.6,,2.0,,1.0,,20.0,,46.0,
